Order_ID,Customer_ID,Order_Timestamp,City,Payment_Mode,Product_Category,Product_Name,Price,Discount_Percentage,Final_Price,Quantity,Total_Spend,Customer_Age_Group,Delivery_Time_Minutes,Rider_Rating
ZP106482,3052,2024-01-05 12:02:00,Chennai,UPI,Beverages,Tomato,235.45,10,211.9,3,635.7,26-35,34,4.2
ZP106483,8833,2024-01-05 12:03:00,Mumbai,Cash,Beverages,Juice,63.72,15,54.16,4,216.64,26-35,40,4.3
ZP106484,5771,2024-01-05 12:04:00,Bangalore,Credit Card,Fruits,Apple,414.69,5,393.96,2,787.92,51+,15,4.9
ZP106485,1522,2024-01-05 12:05:00,Bangalore,Cash,Fruits,Butter,77.39,10,69.65,2,139.3,18-25,29,4.0
ZP106486,7603,2024-01-05 12:06:00,Chennai,Debit Card,Dairy,Apple,327.62,5,311.24,5,1556.2,26-35,21,3.8
ZP106487,2869,2024-01-05 12:07:00,Delhi,Debit Card,Beverages,Tomato,387.0,5,367.65,3,1102.95,18-25,21,4.7
ZP106488,4222,2024-01-05 12:08:00,Bangalore,Credit Card,Vegetables,Bread,377.04,0,377.04,2,754.08,26-35,29,3.9
ZP106489,8499,2024-01-05 12:09:00,Chennai,Credit Card,Vegetables,Tomato,496.71,10,447.04,1,447.04,36-50,40,4.1
ZP106490,7338,2024-01-05 12:10:00,Mumbai,Debit Card,Dairy,Milk,218.42,15,185.66,2,371.32,26-35,34,4.6
ZP106491,6135,2024-01-05 12:11:00,Mumbai,Credit Card,Fruits,Apple,181.31,10,163.18,1,163.18,26-35,15,4.0
ZP106492,6829,2024-01-05 12:12:00,Mumbai,Credit Card,Fruits,Juice,354.99,15,301.74,3,905.22,36-50,30,4.2
ZP106493,7859,2024-01-05 12:13:00,Mumbai,Credit Card,Vegetables,Chips,219.28,0,219.28,4,877.12,36-50,40,4.5
ZP106494,2924,2024-01-05 12:14:00,Delhi,Credit Card,Bakery,Milk,89.42,20,71.54,2,143.08,51+,12,3.7
ZP106495,9527,2024-01-05 12:15:00,Chennai,Cash,Bakery,Tomato,263.64,25,197.73,1,197.73,36-50,27,3.9
ZP106496,3930,2024-01-05 12:16:00,Mumbai,Credit Card,Dairy,Apple,96.41,10,86.77,3,260.31,18-25,28,4.4
ZP106497,9042,2024-01-05 12:17:00,Kolkata,Cash,Fruits,Juice,471.48,25,353.61,2,707.22,18-25,12,4.1
ZP106498,2246,2024-01-05 12:18:00,Mumbai,Debit Card,Fruits,Butter,122.35,20,97.88,2,195.76,26-35,31,4.6
ZP106499,4722,2024-01-05 12:19:00,Chennai,Cash,Dairy,Juice,268.88,0,268.88,3,806.64,26-35,28,4.6
ZP106500,5986,2024-01-05 12:20:00,Delhi,Credit Card,Fruits,Chips,447.88,0,447.88,5,2239.4,18-25,35,4.8
ZP106501,5443,2024-01-05 12:21:00,Kolkata,Debit Card,Fruits,Chips,206.99,20,165.59,4,662.36,26-35,34,3.9
ZP106502,2063,2024-01-05 12:22:00,Delhi,UPI,Beverages,Tomato,321.93,20,257.54,1,257.54,18-25,38,5.0
ZP106503,4042,2024-01-05 12:23:00,Mumbai,Cash,Vegetables,Apple,41.56,20,33.25,4,133.0,26-35,24,4.5
ZP106504,5100,2024-01-05 12:24:00,Delhi,UPI,Snacks,Apple,420.91,15,357.77,3,1073.31,26-35,20,4.0
ZP106505,7059,2024-01-05 12:25:00,Delhi,Credit Card,Beverages,Butter,306.52,5,291.19,5,1455.95,36-50,18,4.1
ZP106506,2581,2024-01-05 12:26:00,Chennai,Cash,Dairy,Apple,421.67,25,316.25,4,1265.0,18-25,43,4.8
ZP106507,1815,2024-01-05 12:27:00,Delhi,UPI,Vegetables,Juice,383.17,15,325.69,1,325.69,36-50,12,4.1
ZP106508,1667,2024-01-05 12:28:00,Bangalore,Cash,Dairy,Milk,407.2,20,325.76,5,1628.8,51+,35,3.8
ZP106509,5128,2024-01-05 12:29:00,Delhi,Credit Card,Snacks,Bread,282.07,5,267.97,1,267.97,36-50,17,4.5
ZP106510,4387,2024-01-05 12:30:00,Bangalore,Credit Card,Vegetables,Milk,469.32,0,469.32,5,2346.6,26-35,41,3.9
ZP106511,8440,2024-01-05 12:31:00,Mumbai,UPI,Bakery,Milk,289.99,10,260.99,5,1304.95,51+,19,4.9
ZP106512,7292,2024-01-05 12:32:00,Kolkata,UPI,Vegetables,Apple,246.66,25,185.0,2,370.0,36-50,10,4.1
ZP106513,5408,2024-01-05 12:33:00,Kolkata,Credit Card,Dairy,Juice,77.28,20,61.82,1,61.82,36-50,33,3.7
ZP106514,8585,2024-01-05 12:34:00,Mumbai,Debit Card,Vegetables,Bread,191.62,20,153.3,4,613.2,18-25,27,4.5
ZP106515,4010,2024-01-05 12:35:00,Chennai,UPI,Dairy,Juice,112.25,0,112.25,2,224.5,51+,44,3.9
ZP106516,9005,2024-01-05 12:36:00,Bangalore,UPI,Vegetables,Juice,92.25,25,69.19,3,207.57,36-50,27,3.6
ZP106517,1166,2024-01-05 12:37:00,Chennai,UPI,Dairy,Juice,68.63,5,65.2,3,195.6,18-25,41,4.9
ZP106518,9633,2024-01-05 12:38:00,Bangalore,Debit Card,Fruits,Milk,275.96,20,220.77,5,1103.85,26-35,15,4.7
ZP106519,8361,2024-01-05 12:39:00,Delhi,Debit Card,Dairy,Milk,90.34,25,67.76,2,135.52,51+,36,4.1
ZP106520,6767,2024-01-05 12:40:00,Kolkata,Debit Card,Beverages,Chips,253.88,20,203.1,3,609.3,36-50,41,3.8
ZP106521,7756,2024-01-05 12:41:00,Kolkata,UPI,Fruits,Milk,39.72,15,33.76,3,101.28,51+,25,4.8
ZP106522,5425,2024-01-05 12:42:00,Chennai,Debit Card,Bakery,Milk,46.55,0,46.55,1,46.55,18-25,39,4.5
ZP106523,4159,2024-01-05 12:43:00,Mumbai,Credit Card,Snacks,Juice,191.82,0,191.82,4,767.28,18-25,44,3.9
ZP106524,9279,2024-01-05 12:44:00,Chennai,UPI,Dairy,Tomato,395.05,5,375.3,4,1501.2,51+,44,4.4
ZP106525,9925,2024-01-05 12:45:00,Delhi,UPI,Snacks,Juice,456.51,15,388.03,3,1164.09,26-35,42,3.6
ZP106526,1527,2024-01-05 12:46:00,Delhi,Cash,Beverages,Juice,201.2,5,191.14,5,955.7,26-35,14,4.4
ZP106527,3596,2024-01-05 12:47:00,Kolkata,Debit Card,Beverages,Butter,472.56,0,472.56,1,472.56,18-25,20,3.8
ZP106528,2298,2024-01-05 12:48:00,Kolkata,UPI,Vegetables,Juice,145.9,20,116.72,3,350.16,51+,12,3.5
ZP106529,2136,2024-01-05 12:49:00,Mumbai,Debit Card,Fruits,Chips,300.89,5,285.85,2,571.7,36-50,26,4.6
ZP106530,8372,2024-01-05 12:50:00,Kolkata,Credit Card,Beverages,Chips,85.88,20,68.7,2,137.4,51+,38,3.6
ZP106531,4053,2024-01-05 12:51:00,Mumbai,Cash,Snacks,Tomato,153.63,15,130.59,2,261.18,18-25,28,3.7
ZP106532,5884,2024-01-05 12:52:00,Bangalore,UPI,Fruits,Tomato,496.5,15,422.02,1,422.02,18-25,18,4.8
ZP106533,3793,2024-01-05 12:53:00,Kolkata,Credit Card,Dairy,Chips,167.33,5,158.96,4,635.84,18-25,38,4.5
ZP106534,4953,2024-01-05 12:54:00,Mumbai,Credit Card,Vegetables,Chips,411.73,15,349.97,4,1399.88,51+,31,3.8
ZP106535,8663,2024-01-05 12:55:00,Delhi,Cash,Beverages,Milk,393.23,20,314.58,2,629.16,51+,27,5.0
ZP106536,4890,2024-01-05 12:56:00,Bangalore,Credit Card,Vegetables,Butter,215.78,5,204.99,5,1024.95,51+,36,5.0
ZP106537,3140,2024-01-05 12:57:00,Bangalore,UPI,Fruits,Juice,272.51,0,272.51,2,545.02,51+,35,4.6
ZP106538,1301,2024-01-05 12:58:00,Chennai,Cash,Fruits,Chips,467.05,0,467.05,2,934.1,36-50,38,3.9
ZP106539,4278,2024-01-05 12:59:00,Delhi,UPI,Snacks,Chips,451.81,10,406.63,2,813.26,26-35,38,4.8
ZP106540,6547,2024-01-05 13:00:00,Delhi,Cash,Beverages,Milk,214.97,0,214.97,5,1074.85,26-35,34,4.4
ZP106541,2557,2024-01-05 13:01:00,Delhi,UPI,Vegetables,Tomato,294.36,15,250.21,5,1251.05,18-25,32,4.8
ZP106542,4871,2024-01-05 13:02:00,Chennai,Debit Card,Snacks,Chips,143.73,10,129.36,5,646.8,18-25,21,4.9
ZP106543,9157,2024-01-05 13:03:00,Kolkata,Credit Card,Beverages,Tomato,379.86,15,322.88,4,1291.52,26-35,44,4.9
ZP106544,2292,2024-01-05 13:04:00,Bangalore,UPI,Fruits,Chips,141.36,15,120.16,4,480.64,26-35,35,3.5
ZP106545,7843,2024-01-05 13:05:00,Kolkata,Debit Card,Vegetables,Milk,349.44,5,331.97,3,995.91,26-35,26,4.3
ZP106546,3959,2024-01-05 13:06:00,Mumbai,UPI,Fruits,Tomato,429.77,10,386.79,4,1547.16,18-25,16,4.6
ZP106547,4449,2024-01-05 13:07:00,Mumbai,Credit Card,Dairy,Apple,314.62,10,283.16,1,283.16,36-50,32,4.3
ZP106548,2733,2024-01-05 13:08:00,Mumbai,UPI,Vegetables,Chips,320.53,5,304.5,4,1218.0,18-25,14,3.7
ZP106549,3133,2024-01-05 13:09:00,Chennai,Debit Card,Dairy,Tomato,283.07,25,212.3,4,849.2,18-25,42,4.5
ZP106550,5974,2024-01-05 13:10:00,Kolkata,Debit Card,Snacks,Bread,98.8,5,93.86,3,281.58,18-25,14,4.3
ZP106551,7484,2024-01-05 13:11:00,Chennai,Debit Card,Bakery,Tomato,402.67,10,362.4,4,1449.6,26-35,42,4.0
ZP106552,5603,2024-01-05 13:12:00,Bangalore,Credit Card,Vegetables,Apple,403.38,20,322.7,1,322.7,26-35,23,4.6
ZP106553,9448,2024-01-05 13:13:00,Chennai,Cash,Vegetables,Juice,266.53,25,199.9,5,999.5,18-25,18,4.4
ZP106554,4389,2024-01-05 13:14:00,Mumbai,Credit Card,Snacks,Milk,287.08,25,215.31,5,1076.55,26-35,39,4.8
ZP106555,1533,2024-01-05 13:15:00,Chennai,Debit Card,Bakery,Milk,495.21,20,396.17,4,1584.68,36-50,36,4.2
ZP106556,8159,2024-01-05 13:16:00,Bangalore,Cash,Vegetables,Milk,37.13,10,33.42,3,100.26,18-25,24,4.8
ZP106557,7268,2024-01-05 13:17:00,Chennai,UPI,Fruits,Tomato,186.73,5,177.39,3,532.17,36-50,20,3.7
ZP106558,3728,2024-01-05 13:18:00,Chennai,Cash,Snacks,Apple,36.21,10,32.59,4,130.36,51+,35,4.4
ZP106559,9251,2024-01-05 13:19:00,Chennai,Debit Card,Fruits,Butter,353.7,10,318.33,1,318.33,51+,17,4.2
ZP106560,3033,2024-01-05 13:20:00,Delhi,UPI,Snacks,Butter,223.87,5,212.68,4,850.72,26-35,34,3.9
ZP106561,2261,2024-01-05 13:21:00,Mumbai,Cash,Snacks,Chips,250.57,25,187.93,3,563.79,36-50,42,4.4
ZP106562,3226,2024-01-05 13:22:00,Mumbai,Credit Card,Snacks,Juice,132.99,15,113.04,3,339.12,18-25,41,4.8
ZP106563,1860,2024-01-05 13:23:00,Chennai,UPI,Vegetables,Milk,494.91,10,445.42,2,890.84,51+,24,4.8
ZP106564,5890,2024-01-05 13:24:00,Mumbai,Credit Card,Bakery,Bread,234.53,5,222.8,3,668.4,51+,30,4.8
ZP106565,9586,2024-01-05 13:25:00,Kolkata,UPI,Snacks,Tomato,212.74,0,212.74,1,212.74,36-50,29,4.0
ZP106566,2640,2024-01-05 13:26:00,Chennai,Debit Card,Fruits,Chips,324.18,5,307.97,2,615.94,36-50,13,4.3
ZP106567,4370,2024-01-05 13:27:00,Bangalore,Credit Card,Snacks,Chips,123.17,5,117.01,5,585.05,26-35,44,3.6
ZP106568,3221,2024-01-05 13:28:00,Chennai,Cash,Vegetables,Milk,98.33,25,73.75,5,368.75,26-35,28,4.8
ZP106569,7418,2024-01-05 13:29:00,Bangalore,Debit Card,Fruits,Bread,406.5,5,386.17,4,1544.68,26-35,28,4.2
ZP106570,1525,2024-01-05 13:30:00,Kolkata,Cash,Fruits,Chips,385.43,10,346.89,5,1734.45,51+,21,4.4
ZP106571,1191,2024-01-05 13:31:00,Delhi,UPI,Vegetables,Milk,408.36,5,387.94,2,775.88,51+,17,3.8
ZP106572,3419,2024-01-05 13:32:00,Bangalore,UPI,Fruits,Bread,398.31,0,398.31,2,796.62,51+,21,4.2
ZP106573,9565,2024-01-05 13:33:00,Delhi,UPI,Snacks,Apple,108.22,0,108.22,5,541.1,18-25,18,3.8
ZP106574,4340,2024-01-05 13:34:00,Bangalore,UPI,Snacks,Apple,395.36,25,296.52,1,296.52,26-35,25,4.3
ZP106575,7366,2024-01-05 13:35:00,Mumbai,UPI,Snacks,Butter,324.58,15,275.89,3,827.67,26-35,29,4.0
ZP106576,8235,2024-01-05 13:36:00,Delhi,Debit Card,Bakery,Butter,237.85,25,178.39,4,713.56,51+,22,3.6
ZP106577,7530,2024-01-05 13:37:00,Bangalore,Credit Card,Beverages,Butter,326.48,5,310.16,5,1550.8,18-25,28,3.8
ZP106578,5677,2024-01-05 13:38:00,Mumbai,Credit Card,Beverages,Juice,93.46,5,88.79,2,177.58,36-50,14,3.7
ZP106579,1217,2024-01-05 13:39:00,Chennai,Cash,Bakery,Chips,283.99,25,212.99,1,212.99,26-35,31,5.0
ZP106580,9124,2024-01-05 13:40:00,Bangalore,Credit Card,Snacks,Juice,34.66,10,31.19,2,62.38,18-25,31,4.6
ZP106581,2420,2024-01-05 13:41:00,Mumbai,Credit Card,Fruits,Bread,75.82,20,60.66,5,303.3,18-25,10,4.6
ZP106582,2795,2024-01-05 13:42:00,Kolkata,Debit Card,Snacks,Chips,254.68,5,241.95,1,241.95,36-50,34,4.5
ZP106583,2440,2024-01-05 13:43:00,Delhi,Debit Card,Snacks,Chips,180.45,5,171.43,5,857.15,18-25,31,4.4
ZP106584,4600,2024-01-05 13:44:00,Mumbai,Debit Card,Dairy,Milk,370.22,5,351.71,4,1406.84,18-25,36,5.0
ZP106585,5051,2024-01-05 13:45:00,Bangalore,UPI,Vegetables,Chips,280.96,20,224.77,3,674.31,51+,38,3.9
ZP106586,4556,2024-01-05 13:46:00,Kolkata,Credit Card,Dairy,Milk,192.55,10,173.3,3,519.9,36-50,12,3.6
ZP106587,6873,2024-01-05 13:47:00,Mumbai,Cash,Snacks,Bread,449.44,20,359.55,4,1438.2,36-50,13,3.7
ZP106588,6392,2024-01-05 13:48:00,Chennai,Cash,Dairy,Tomato,281.35,25,211.01,5,1055.05,18-25,30,4.6
ZP106589,9828,2024-01-05 13:49:00,Chennai,UPI,Snacks,Juice,344.09,20,275.27,1,275.27,26-35,33,3.7
ZP106590,2572,2024-01-05 13:50:00,Chennai,UPI,Bakery,Tomato,121.65,15,103.4,1,103.4,26-35,32,4.1
ZP106591,9869,2024-01-05 13:51:00,Chennai,Credit Card,Fruits,Tomato,298.9,5,283.96,4,1135.84,18-25,43,4.6
ZP106592,9155,2024-01-05 13:52:00,Chennai,Credit Card,Dairy,Juice,21.03,10,18.93,5,94.65,18-25,19,3.5
ZP106593,7698,2024-01-05 13:53:00,Bangalore,Debit Card,Vegetables,Tomato,92.3,0,92.3,3,276.9,51+,39,4.7
ZP106594,2510,2024-01-05 13:54:00,Delhi,Credit Card,Beverages,Bread,361.21,20,288.97,2,577.94,36-50,35,3.7
ZP106595,6681,2024-01-05 13:55:00,Mumbai,Credit Card,Beverages,Tomato,481.59,5,457.51,2,915.02,18-25,13,4.8
ZP106596,9300,2024-01-05 13:56:00,Kolkata,Credit Card,Dairy,Juice,112.72,5,107.08,2,214.16,36-50,11,4.9
ZP106597,7057,2024-01-05 13:57:00,Bangalore,Cash,Fruits,Juice,57.72,20,46.18,2,92.36,51+,14,4.6
ZP106598,7959,2024-01-05 13:58:00,Mumbai,UPI,Bakery,Butter,299.35,10,269.42,3,808.26,26-35,11,4.6
ZP106599,1589,2024-01-05 13:59:00,Bangalore,UPI,Bakery,Apple,404.13,15,343.51,4,1374.04,51+,19,4.6
ZP106600,7432,2024-01-05 14:00:00,Delhi,UPI,Dairy,Chips,244.01,10,219.61,2,439.22,36-50,14,4.0
ZP106601,7822,2024-01-05 14:01:00,Bangalore,Debit Card,Snacks,Chips,237.83,25,178.37,5,891.85,51+,19,4.8
ZP106602,3687,2024-01-05 14:02:00,Bangalore,Cash,Beverages,Bread,415.84,15,353.46,2,706.92,18-25,16,3.5
ZP106603,9590,2024-01-05 14:03:00,Bangalore,Credit Card,Bakery,Milk,408.03,15,346.83,3,1040.49,26-35,30,4.0
ZP106604,7032,2024-01-05 14:04:00,Chennai,Cash,Bakery,Bread,285.02,15,242.27,2,484.54,26-35,32,4.9
ZP106605,2385,2024-01-05 14:05:00,Kolkata,Cash,Dairy,Milk,113.93,20,91.14,5,455.7,18-25,21,3.9
ZP106606,6581,2024-01-05 14:06:00,Kolkata,UPI,Bakery,Apple,409.26,15,347.87,3,1043.61,18-25,29,3.6
ZP106607,6705,2024-01-05 14:07:00,Kolkata,Cash,Snacks,Butter,233.61,0,233.61,3,700.83,26-35,15,3.7
ZP106608,7711,2024-01-05 14:08:00,Chennai,Cash,Fruits,Milk,407.3,10,366.57,4,1466.28,36-50,30,3.9
ZP106609,9025,2024-01-05 14:09:00,Chennai,Debit Card,Fruits,Juice,71.43,0,71.43,2,142.86,26-35,27,3.7
ZP106610,3690,2024-01-05 14:10:00,Bangalore,Debit Card,Vegetables,Chips,117.67,20,94.14,1,94.14,18-25,31,4.3
ZP106611,8746,2024-01-05 14:11:00,Chennai,Cash,Dairy,Bread,256.06,5,243.26,5,1216.3,18-25,36,4.7
ZP106612,2547,2024-01-05 14:12:00,Bangalore,Credit Card,Beverages,Bread,406.89,5,386.55,1,386.55,36-50,32,4.6
ZP106613,5476,2024-01-05 14:13:00,Kolkata,UPI,Vegetables,Bread,454.19,5,431.48,2,862.96,36-50,33,4.3
ZP106614,7040,2024-01-05 14:14:00,Chennai,Debit Card,Bakery,Tomato,445.77,15,378.9,2,757.8,18-25,19,4.5
ZP106615,2483,2024-01-05 14:15:00,Bangalore,Cash,Dairy,Tomato,415.16,5,394.4,4,1577.6,51+,19,4.2
ZP106616,3709,2024-01-05 14:16:00,Kolkata,Credit Card,Beverages,Bread,446.38,10,401.74,3,1205.22,36-50,14,4.5
ZP106617,8564,2024-01-05 14:17:00,Bangalore,Debit Card,Snacks,Chips,173.96,0,173.96,2,347.92,26-35,17,4.3
ZP106618,6787,2024-01-05 14:18:00,Mumbai,Cash,Beverages,Juice,121.79,5,115.7,2,231.4,51+,11,4.0
ZP106619,9051,2024-01-05 14:19:00,Kolkata,Debit Card,Beverages,Bread,257.96,25,193.47,3,580.41,26-35,17,4.3
ZP106620,2580,2024-01-05 14:20:00,Mumbai,UPI,Beverages,Apple,167.4,10,150.66,2,301.32,36-50,38,4.8
ZP106621,9161,2024-01-05 14:21:00,Kolkata,Debit Card,Fruits,Butter,278.67,20,222.94,2,445.88,51+,22,3.8
ZP106622,5336,2024-01-05 14:22:00,Bangalore,Cash,Bakery,Bread,243.81,10,219.43,3,658.29,51+,28,4.4
ZP106623,6575,2024-01-05 14:23:00,Chennai,Cash,Bakery,Tomato,273.25,25,204.94,3,614.82,26-35,32,5.0
ZP106624,4102,2024-01-05 14:24:00,Delhi,Credit Card,Beverages,Bread,383.26,25,287.44,5,1437.2,26-35,36,3.6
ZP106625,6924,2024-01-05 14:25:00,Chennai,Debit Card,Dairy,Tomato,113.63,5,107.95,2,215.9,18-25,13,3.7
ZP106626,5951,2024-01-05 14:26:00,Mumbai,Cash,Beverages,Butter,150.19,25,112.64,1,112.64,36-50,23,4.5
ZP106627,1684,2024-01-05 14:27:00,Chennai,Cash,Dairy,Bread,382.82,20,306.26,1,306.26,18-25,35,3.6
ZP106628,2041,2024-01-05 14:28:00,Kolkata,Credit Card,Dairy,Milk,439.52,5,417.54,1,417.54,18-25,23,4.9
ZP106629,4601,2024-01-05 14:29:00,Chennai,Cash,Dairy,Tomato,357.89,10,322.1,3,966.3,51+,28,3.6
ZP106630,6969,2024-01-05 14:30:00,Delhi,Credit Card,Fruits,Milk,125.25,20,100.2,4,400.8,18-25,29,4.4
ZP106631,4266,2024-01-05 14:31:00,Mumbai,Debit Card,Beverages,Butter,291.73,15,247.97,5,1239.85,18-25,23,3.8
ZP106632,1203,2024-01-05 14:32:00,Delhi,Debit Card,Fruits,Apple,170.91,15,145.27,3,435.81,26-35,25,4.9
ZP106633,3651,2024-01-05 14:33:00,Kolkata,UPI,Snacks,Juice,247.24,10,222.52,4,890.08,26-35,23,3.9
ZP106634,3863,2024-01-05 14:34:00,Mumbai,Debit Card,Dairy,Milk,335.26,0,335.26,3,1005.78,18-25,18,4.2
ZP106635,3385,2024-01-05 14:35:00,Delhi,UPI,Dairy,Bread,217.59,0,217.59,3,652.77,18-25,28,3.5
ZP106636,4167,2024-01-05 14:36:00,Chennai,Debit Card,Vegetables,Chips,497.97,25,373.48,3,1120.44,18-25,32,3.8
ZP106637,3901,2024-01-05 14:37:00,Mumbai,Cash,Dairy,Tomato,371.89,10,334.7,5,1673.5,51+,13,3.7
ZP106638,5942,2024-01-05 14:38:00,Kolkata,Debit Card,Bakery,Juice,101.44,15,86.22,5,431.1,36-50,21,5.0
ZP106639,9472,2024-01-05 14:39:00,Delhi,UPI,Bakery,Apple,52.06,10,46.85,2,93.7,26-35,40,3.9
ZP106640,2592,2024-01-05 14:40:00,Mumbai,Cash,Vegetables,Bread,207.97,15,176.77,2,353.54,51+,11,4.9
ZP106641,3517,2024-01-05 14:41:00,Delhi,Cash,Beverages,Chips,446.73,20,357.38,1,357.38,36-50,12,4.1
ZP106642,2133,2024-01-05 14:42:00,Kolkata,UPI,Fruits,Butter,269.07,5,255.62,2,511.24,18-25,22,3.9
ZP106643,2862,2024-01-05 14:43:00,Kolkata,Debit Card,Fruits,Tomato,378.72,15,321.91,1,321.91,18-25,41,3.8
ZP106644,6717,2024-01-05 14:44:00,Bangalore,UPI,Dairy,Tomato,385.54,25,289.16,3,867.48,26-35,30,3.9
ZP106645,6143,2024-01-05 14:45:00,Bangalore,UPI,Fruits,Bread,399.27,10,359.34,4,1437.36,36-50,25,4.8
ZP106646,1584,2024-01-05 14:46:00,Bangalore,Debit Card,Snacks,Milk,40.76,20,32.61,3,97.83,18-25,11,4.5
ZP106647,8879,2024-01-05 14:47:00,Bangalore,Debit Card,Snacks,Milk,385.05,20,308.04,2,616.08,18-25,38,4.6
ZP106648,4117,2024-01-05 14:48:00,Kolkata,Cash,Fruits,Bread,116.62,5,110.79,2,221.58,26-35,24,4.1
ZP106649,1810,2024-01-05 14:49:00,Kolkata,Credit Card,Dairy,Bread,306.17,20,244.94,2,489.88,51+,22,4.8
ZP106650,8158,2024-01-05 14:50:00,Kolkata,UPI,Fruits,Apple,281.94,20,225.55,1,225.55,26-35,14,4.2
ZP106651,1055,2024-01-05 14:51:00,Bangalore,UPI,Dairy,Tomato,401.87,5,381.78,4,1527.12,18-25,25,4.5
ZP106652,7220,2024-01-05 14:52:00,Bangalore,UPI,Vegetables,Bread,226.98,10,204.28,3,612.84,51+,15,3.5
ZP106653,4613,2024-01-05 14:53:00,Delhi,Cash,Dairy,Tomato,194.94,5,185.19,5,925.95,51+,21,4.4
ZP106654,8949,2024-01-05 14:54:00,Bangalore,Credit Card,Beverages,Butter,248.57,0,248.57,5,1242.85,36-50,20,4.3
ZP106655,5391,2024-01-05 14:55:00,Kolkata,Credit Card,Vegetables,Tomato,253.84,20,203.07,1,203.07,51+,43,4.6
ZP106656,4906,2024-01-05 14:56:00,Kolkata,Debit Card,Dairy,Tomato,283.94,25,212.96,2,425.92,36-50,38,4.2
ZP106657,4771,2024-01-05 14:57:00,Chennai,Credit Card,Dairy,Butter,28.74,20,22.99,2,45.98,36-50,10,3.8
ZP106658,2908,2024-01-05 14:58:00,Bangalore,Credit Card,Fruits,Butter,86.82,15,73.8,4,295.2,51+,39,4.9
ZP106659,6371,2024-01-05 14:59:00,Mumbai,Debit Card,Bakery,Tomato,467.25,10,420.52,1,420.52,36-50,38,4.3
ZP106660,7419,2024-01-05 15:00:00,Kolkata,Cash,Bakery,Bread,121.25,10,109.12,2,218.24,26-35,39,4.6
ZP106661,3642,2024-01-05 15:01:00,Chennai,Debit Card,Dairy,Bread,135.59,0,135.59,5,677.95,18-25,14,3.9
ZP106662,8815,2024-01-05 15:02:00,Kolkata,Debit Card,Beverages,Tomato,209.78,0,209.78,4,839.12,36-50,28,4.7
ZP106663,5466,2024-01-05 15:03:00,Bangalore,Debit Card,Fruits,Apple,167.57,0,167.57,1,167.57,51+,43,4.2
ZP106664,9850,2024-01-05 15:04:00,Bangalore,UPI,Beverages,Tomato,423.47,25,317.6,2,635.2,18-25,26,4.5
ZP106665,9713,2024-01-05 15:05:00,Delhi,Debit Card,Dairy,Bread,380.92,25,285.69,3,857.07,18-25,22,4.8
ZP106666,1528,2024-01-05 15:06:00,Chennai,Debit Card,Vegetables,Butter,454.93,15,386.69,5,1933.45,36-50,42,4.0
ZP106667,4231,2024-01-05 15:07:00,Delhi,Cash,Fruits,Chips,312.23,5,296.62,1,296.62,18-25,38,4.6
ZP106668,1981,2024-01-05 15:08:00,Kolkata,Cash,Bakery,Apple,62.03,20,49.62,1,49.62,26-35,39,3.6
ZP106669,3322,2024-01-05 15:09:00,Bangalore,Cash,Vegetables,Apple,206.36,20,165.09,5,825.45,36-50,22,4.2
ZP106670,3466,2024-01-05 15:10:00,Mumbai,Cash,Snacks,Butter,129.36,15,109.96,5,549.8,18-25,15,4.9
ZP106671,7798,2024-01-05 15:11:00,Mumbai,Credit Card,Dairy,Milk,468.79,0,468.79,5,2343.95,18-25,13,3.5
ZP106672,9365,2024-01-05 15:12:00,Delhi,UPI,Snacks,Juice,161.71,0,161.71,4,646.84,36-50,36,4.5
ZP106673,7903,2024-01-05 15:13:00,Delhi,Cash,Fruits,Tomato,422.55,25,316.91,1,316.91,51+,32,4.8
ZP106674,5389,2024-01-05 15:14:00,Kolkata,Credit Card,Snacks,Milk,50.22,20,40.18,4,160.72,36-50,41,3.8
ZP106675,4351,2024-01-05 15:15:00,Chennai,Cash,Beverages,Juice,355.47,25,266.6,1,266.6,18-25,38,4.9
ZP106676,3142,2024-01-05 15:16:00,Chennai,UPI,Dairy,Juice,333.0,5,316.35,4,1265.4,36-50,36,5.0
ZP106677,8836,2024-01-05 15:17:00,Bangalore,Cash,Snacks,Milk,126.32,10,113.69,2,227.38,36-50,26,4.2
ZP106678,3499,2024-01-05 15:18:00,Delhi,Credit Card,Snacks,Bread,25.71,25,19.28,1,19.28,36-50,17,4.2
ZP106679,7825,2024-01-05 15:19:00,Chennai,Debit Card,Beverages,Apple,114.75,25,86.06,4,344.24,18-25,25,3.8
ZP106680,4121,2024-01-05 15:20:00,Delhi,Cash,Beverages,Milk,214.67,5,203.94,3,611.82,18-25,44,3.8
ZP106681,1105,2024-01-05 15:21:00,Bangalore,Debit Card,Beverages,Apple,59.62,20,47.7,2,95.4,26-35,21,4.4
ZP106682,6153,2024-01-05 15:22:00,Kolkata,Credit Card,Beverages,Tomato,491.55,25,368.66,1,368.66,26-35,10,4.2
ZP106683,5461,2024-01-05 15:23:00,Kolkata,Debit Card,Vegetables,Butter,270.2,10,243.18,4,972.72,51+,34,4.4
ZP106684,8122,2024-01-05 15:24:00,Chennai,Credit Card,Fruits,Tomato,174.35,5,165.63,2,331.26,36-50,38,4.5
ZP106685,8514,2024-01-05 15:25:00,Bangalore,Cash,Beverages,Butter,250.34,20,200.27,5,1001.35,51+,23,4.5
